filename,latitude,longitude
311102429_2ecb130702_116_26519935@N00.jpg,30.250466,120.1373
311119842_0449243a54_113_26519935@N00.jpg,37.577099,126.99337
311123106_3fc50c0fe1_103_26519935@N00.jpg,37.577099,126.99337
311124443_13c7e73219_93_26519935@N00.jpg,37.577099,126.99337
311132094_2b10422e48_118_26519935@N00.jpg,37.74262,127.04916
311133604_5ca572f3ae_114_26519935@N00.jpg,37.74262,127.04916
311141637_ff3945b707_114_26519935@N00.jpg,37.578596,126.976547
311141742_9d5055d86d_117_26519935@N00.jpg,37.578596,126.976547
311146330_6696ab998a_107_26519935@N00.jpg,37.578596,126.976547
311344213_4b003f4ab1_114_63163416@N00.jpg,28.597936,77.19552
311356405_888847cc3b_121_63163416@N00.jpg,28.597936,77.19552
311358416_4918564efb_122_63163416@N00.jpg,28.597936,77.19552
311358990_64f7221663_115_63163416@N00.jpg,28.597936,77.19552
311360474_ac0cadafc2_122_63163416@N00.jpg,28.597936,77.19552
311360802_ff06007ced_116_63163416@N00.jpg,28.597936,77.19552
311623947_c2b9d24cbb_121_81421684@N00.jpg,39.903036,116.449048
311844576_b892887d11_110_26519935@N00.jpg,31.303635,120.610399
311859432_167e663853_113_26519935@N00.jpg,31.303635,120.610399
311861136_07c82ca7bb_100_26519935@N00.jpg,31.303635,120.610399
311937210_3b4a9ca55c_84_63163416@N00.jpg,26.911967,75.788755
311938754_ed8aac2fcb_108_63163416@N00.jpg,26.911967,75.788755
311941457_d07a25e697_100_63163416@N00.jpg,26.911967,75.788755
311969092_71d58e54a7_104_63163416@N00.jpg,26.911967,75.788755
311981485_bcee64c520_109_63163416@N00.jpg,26.911967,75.788755
311988435_13e2732af9_121_14491548@N00.jpg,51.502612,-0.119562
312064670_2837e06a5e_101_63163416@N00.jpg,27.205327,78.015031
312074887_3959d46b98_122_63163416@N00.jpg,27.205327,78.015031
312179336_340ace22c6_104_36093984@N00.jpg,47.494893,19.092178
312226565_b4ef600938_100_65367662@N00.jpg,49.58907,34.556637
312264410_465686cbdc_102_44067110@N00.jpg,51.5277,-0.132963
312273876_9aebaaeebf_103_63163416@N00.jpg,39.904732,32.857789
312284276_3ee74eccea_104_63163416@N00.jpg,39.904732,32.857789
312323211_66bab4f84a_102_65367662@N00.jpg,49.475876,34.380257
312373401_c60ffb3571_107_90168643@N00.jpg,45.411707,11.888923
312397327_71e9d7864f_111_65367662@N00.jpg,37.300163,-121.77647
312544137_40bfa19cb6_117_65367662@N00.jpg,39.44017,-120.23025
312579751_048cb85e3c_108_43935788@N00.jpg,25.611035,-80.39679
312725428_8d9bd5f896_105_65367662@N00.jpg,36.97345,-122.02718
312885025_798ef04321_111_30554981@N00.jpg,22.381833,114.27415
312898684_4385459f7a_107_40279823@N00.jpg,21.033397,105.850524
312937332_c7efd230be_108_40279823@N00.jpg,21.033397,105.850524
312955212_9de3821a61_118_26519935@N00.jpg,36.067139,120.325613
312963424_831cf21e8b_100_26519935@N00.jpg,36.067139,120.325613
312971075_c6246ba06a_112_26519935@N00.jpg,36.059507,120.356683
312972771_87bf6937a2_117_26519935@N00.jpg,36.068388,120.35222
312972994_fffc6410ed_122_26519935@N00.jpg,36.068388,120.35222
314039220_7045707399_115_26519935@N00.jpg,36.066445,120.33986
314040879_b451d04e90_107_26519935@N00.jpg,36.057842,120.331792
314072056_7f36a76325_105_26519935@N00.jpg,36.057495,120.333509
314082998_2258bffbf3_100_26519935@N00.jpg,36.050625,120.345869
314092579_78da2a1cbe_114_26519935@N00.jpg,36.055066,120.363378
314100488_395a717328_99_26519935@N00.jpg,36.055066,120.363378
315104294_3e27ac2fb6_109_23812473@N00.jpg,19.109568,-99.75809
315107666_4aa66be92a_106_23812473@N00.jpg,19.109568,-99.75809
315129281_f86846ac95_88_55852171@N00.jpg,39.919668,116.390544
315157719_2af2fd3c23_102_23812473@N00.jpg,-34.584605,-58.404693
315172335_1bc5ade875_120_23812473@N00.jpg,-49.087808,-72.902526
315172845_58ee049f80_104_23812473@N00.jpg,-49.087808,-72.902526
315213452_d9235079bb_101_49777280@N00.jpg,41.446329,-8.297166
315217856_1a3f8afbb5_109_49777280@N00.jpg,41.149383,-8.610105
315247273_171bd98ba3_101_23812473@N00.jpg,45.926319,6.867828
315248304_34cc3e6aea_103_49777280@N00.jpg,41.149383,-8.610105
315250382_760c517fb2_113_23812473@N00.jpg,43.115645,-2.625732
315251374_21f8ef4ba5_115_49777280@N00.jpg,41.149383,-8.610105
315252341_69577b3902_102_49777280@N00.jpg,41.149383,-8.610105
315483979_24b5e5f599_102_23812473@N00.jpg,20.180287,-99.940567
315519262_c1e9631fd8_102_40829484@N00.jpg,37.599,-112.201995
315520274_8bbc052e35_122_40829484@N00.jpg,37.599,-112.201995
315560086_e902f940fc_112_40829484@N00.jpg,36.5626,-118.613891
315753950_bc46de165c_122_40829484@N00.jpg,37.83975,-122.275428
315759267_35fd36ae65_110_40829484@N00.jpg,37.83975,-122.275428
315876761_b49e569d85_105_14491548@N00.jpg,51.499459,-0.127705
316023053_eaa23bcac8_112_44067110@N00.jpg,51.453233,-2.597427
316318011_d59b353f3d_120_40829484@N00.jpg,36.202174,-115.054321
316347031_1fa8e0536e_100_40829484@N00.jpg,36.202174,-115.054321
316353792_55ef83667a_120_40829484@N00.jpg,36.202174,-115.054321
316397021_e9231f4657_109_14542551@N00.jpg,47.714381,106.952934
316435572_ccd3cd4445_106_26519935@N00.jpg,39.916319,116.390361
316438842_4a7d42d893_115_26519935@N00.jpg,39.916319,116.390361
316441398_222dace3de_110_26519935@N00.jpg,39.916319,116.390361
316465518_480017c4bb_122_26519935@N00.jpg,39.916319,116.390361
316468038_a4ca420b4d_107_26519935@N00.jpg,39.998032,116.269211
316491961_14031ef765_120_26519935@N00.jpg,39.998032,116.269211
316621970_3a09e9f9d3_119_55852171@N00.jpg,22.297454,114.172539
31700873_d7c4159106_22_25159586@N00.jpg,34.68808,135.839852
317081316_e7f55d0c37_118_26519935@N00.jpg,39.881651,116.406283
317107251_7cda0f58d3_120_26519935@N00.jpg,31.236508,121.488103
317112012_8b80ccd894_101_26519935@N00.jpg,31.226307,121.491193
317138551_927e4aeb8f_120_40279823@N00.jpg,22.532695,103.365211
317935751_97236482d0_125_77392231@N00.jpg,37.895548,-122.123551
318232750_4c19f412af_126_44067110@N00.jpg,55.952141,-3.204472
318403045_6d73f5dafc_132_59555137@N00.jpg,13.434954,103.88925
318708432_5c210fea5b_137_44067110@N00.jpg,55.981858,-3.178091
318716569_f42c716dee_133_44067110@N00.jpg,51.507519,0.028505
318802324_c8b0ad8ee7_135_44067110@N00.jpg,38.707536,-9.136447
318834499_0aeaf2b771_137_44067110@N00.jpg,42.880602,-8.545055
318855058_b978d151af_138_44067110@N00.jpg,43.303136,-8.379747
318859803_62d6cf66cb_137_44067110@N00.jpg,43.386052,-8.408388
319429646_003ee8419e_129_59398218@N00.jpg,12.653068,-7.987232
320605480_0ca83a4301_138_82927779@N00.jpg,-32.473008,19.276388
320631397_d6abc1ed08_129_82927779@N00.jpg,-32.514127,19.31323
321654432_0828d5a11b_124_44067110@N00.jpg,23.182283,75.785763
321720530_f2a31b2549_128_81421684@N00.jpg,39.91306,116.45688
322323250_b8d7f1bdb1_141_82981539@N00.jpg,37.736919,-25.50373
322333600_3a75379421_125_82981539@N00.jpg,37.846663,-25.215339
322343421_84d421d813_126_82981539@N00.jpg,37.763115,-25.341339
322354508_adc72a420a_123_82981539@N00.jpg,37.839072,-25.792121
323391576_bf3011f5f8_127_78221228@N00.jpg,-42.922617,-71.315002
323780075_7a574dbf0e_136_26519935@N00.jpg,22.287944,114.207644
323788192_26c8dd9de1_141_26519935@N00.jpg,22.287944,114.207644
323789319_21c25468b0_137_26519935@N00.jpg,22.287944,114.207644
323789434_8eb1149c93_136_26519935@N00.jpg,22.287944,114.207644
323807444_e6405c7bea_124_26519935@N00.jpg,22.24954,113.924703
323811411_76bfb23e45_144_26519935@N00.jpg,22.255101,113.905992
323812702_56b1893e47_129_26519935@N00.jpg,22.255101,113.905992
323834637_eeedb25a52_134_26519935@N00.jpg,22.283457,114.170136
323845269_1f2dc85f2a_124_26519935@N00.jpg,22.283457,114.157991
323879276_dae64e1893_137_26519935@N00.jpg,22.45728,114.245195
323905120_1bfd67e6da_140_26519935@N00.jpg,22.497966,114.279527
324342504_edbb367300_138_32649801@N00.jpg,31.238637,121.448364
324529067_8ca2d59f90_144_26519935@N00.jpg,25.807,118.836107
324530185_2ecaca40be_138_26519935@N00.jpg,25.807,118.836107
324539671_9f76fbc471_140_26519935@N00.jpg,25.807,118.836107
324563776_cb60ff71f3_143_26519935@N00.jpg,25.807,118.836107
324575129_b182fc4266_136_26519935@N00.jpg,25.807,118.836107
32475180_a217d82b2e_21_14542551@N00.jpg,47.752482,106.243629
326109501_3966b437eb_134_56249023@N00.jpg,-41.198548,-71.312599
326500513_aa55fcb368_136_90672364@N00.jpg,51.573278,-0.223867
326543147_79a3ad6aaf_136_69641014@N00.jpg,42.384811,-71.086628
326593080_54cb5db230_141_50994135@N00.jpg,55.869255,-4.281857
32680386_660c626f40_23_49503208420@N01.jpg,45.434237,12.343182
32681131_d608cf3ebb_22_49503208420@N01.jpg,45.431105,12.342882
326979976_10e3267c51_138_12814307@N00.jpg,50.870382,4.352753
327009343_c2fdc0efb1_139_17362713@N00.jpg,12.925599,100.891571
327432162_204be99904_142_50994135@N00.jpg,55.857226,-4.282822
327924262_868dd2652e_143_73293249@N00.jpg,45.919806,7.098764
328477750_178f6ceb9d_129_56249023@N00.jpg,-16.328541,-71.596355
329033253_8619c37f63_131_40425693@N00.jpg,45.652208,13.772263
329515006_b5e4d0e03e_146_41315423@N00.jpg,39.949527,-75.162491
329628192_642639b46a_149_93455345@N00.jpg,49.843296,24.026412
329826737_54f313ac5c_143_75452460@N00.jpg,47.101446,14.552764
330411830_d36fb5d630_130_41315423@N00.jpg,41.426977,-84.551564
331224721_11264851e6_129_93455345@N00.jpg,46.042735,4.074554
331904753_3c23f1e10b_132_29251780@N00.jpg,51.677026,-4.702148
331988145_2303e98396_151_77235581@N00.jpg,58.189098,-6.376533
331988444_6b59134d37_90_77235581@N00.jpg,58.189098,-6.376533
331989316_22825d7df5_159_77235581@N00.jpg,58.202872,-6.379451
331991850_3be29ce4b1_139_77235581@N00.jpg,58.202872,-6.379451
331993063_b9b9a70875_153_77235581@N00.jpg,58.202872,-6.379451
332061179_f2c42f7ff6_144_12814307@N00.jpg,51.010588,4.490629
332261255_cc04fb370e_161_70323761@N00.jpg,40.704468,-74.013825
333575403_832eb341a4_158_65367662@N00.jpg,40.08812,-88.19146
333674019_429b54011c_152_65367662@N00.jpg,36.877422,-119.23599
333674821_06bc2c7d00_162_65367662@N00.jpg,36.877422,-119.23599
333699879_2e07508ba8_162_65367662@N00.jpg,37.74737,-122.42168
334389684_dae184d0db_138_65367662@N00.jpg,49.475876,34.380257
334792185_fd30ad4097_152_65367662@N00.jpg,37.300163,-121.77647
334797817_910e96579f_137_65367662@N00.jpg,37.300163,-121.77647
335333478_fa15203a19_136_65367662@N00.jpg,36.72389,-118.95335
335482816_c5488ff1f3_153_65367662@N00.jpg,36.7371,-118.96593
335764761_c14a735348_163_96388182@N00.jpg,42.32538,-83.451172
33582773_435577ae9d_22_39303693@N00.jpg,46.669667,-86.16038
335923946_80b5325ec7_157_65367662@N00.jpg,38.91044,-77.440865
336153115_152dd86e9c_148_65367662@N00.jpg,40.53445,-121.56876
336185727_047a25844c_144_56249023@N00.jpg,-47.031934,-67.259674
336307891_b6b4111e66_79_65367662@N00.jpg,30.627573,-96.33164
336376469_e71d5842e1_142_65367662@N00.jpg,37.414345,-122.04613
336439856_7a3a838edc_166_50994135@N00.jpg,55.857226,-4.282822
336442517_63e1115399_154_50994135@N00.jpg,55.860121,-4.253321
336466397_0a77c852fc_133_65367662@N00.jpg,37.414345,-122.04613
336484296_4fd70f5079_129_65367662@N00.jpg,37.414345,-122.04613
336704316_7a59701ccd_144_65367662@N00.jpg,39.44017,-120.23025
337041068_b82764feb7_166_94949650@N00.jpg,13.4327,103.880023
337062989_edf9b3dd9c_129_94949650@N00.jpg,10.766953,106.702308
337063030_7969a7b51c_160_65367662@N00.jpg,36.45843,-121.92146
337118406_ace0f9b03d_147_65367662@N00.jpg,36.74989,-118.83773
337320907_65d68400bb_137_65367662@N00.jpg,36.553776,-117.0401
337519612_a20759c2a7_139_63163416@N00.jpg,30.051636,31.237993
337520827_afa3753336_130_63163416@N00.jpg,30.051636,31.237993
337534295_8a12d1be27_145_65367662@N00.jpg,38.13896,-122.23405
337601077_c468d9e781_156_77235581@N00.jpg,58.202872,-6.379451
337601216_800d8377a6_158_77235581@N00.jpg,58.202872,-6.379451
337622802_7021e7ceb8_152_77235581@N00.jpg,58.204285,-6.372027
337630068_6939be9c3b_147_77235581@N00.jpg,58.202872,-6.379451
337674214_b1650f1de4_143_65367662@N00.jpg,38.188816,-119.99902
337766077_ecb1634894_164_65367662@N00.jpg,37.715874,-119.6466
337850202_0481d003e7_129_65367662@N00.jpg,37.715874,-119.6466
337866907_3f69c49d11_160_65367662@N00.jpg,37.30839,-121.8022
337931775_5f954d8993_143_65367662@N00.jpg,42.169003,-123.54675
337941296_63bf00d2ec_141_65367662@N00.jpg,42.169003,-123.54675
337950622_c8b0ce2612_146_65367662@N00.jpg,42.169003,-123.54675
337962444_9d38a2e1b4_143_65367662@N00.jpg,42.938328,-122.09758
337999539_44b51e67e5_158_65367662@N00.jpg,37.30839,-121.8022
338070970_d926da275d_126_65367662@N00.jpg,37.8088,-122.42355
338134217_b6ba0b28e3_129_65367662@N00.jpg,36.595135,-118.72169
338236169_95bd4c9529_128_65367662@N00.jpg,36.78169,-118.63223
338579734_19955c5055_155_63163416@N00.jpg,30.051636,31.237993
338584174_bf1940c300_123_63163416@N00.jpg,30.051636,31.237993
338612532_488a7843f5_124_65367662@N00.jpg,36.74989,-118.83773
338641330_f63a44088b_150_65367662@N00.jpg,36.78665,-118.66296
338647100_b0eaed8918_166_63163416@N00.jpg,30.051636,31.237993
338771297_34e5146dda_133_65367662@N00.jpg,37.309013,-119.03068
338783972_00d0ac0448_124_65367662@N00.jpg,36.851604,-118.95034
338813171_2b5abca5bc_148_65367662@N00.jpg,40.83422,-122.75927
338819884_0303305b54_126_65367662@N00.jpg,40.83422,-122.75927
338860529_edc2bb9876_127_63163416@N00.jpg,29.8984,31.193532
338864024_9c2f3c6f04_153_65367662@N00.jpg,37.32557,-121.86358
338866914_c692fd3706_149_63163416@N00.jpg,29.929423,31.236963
338875021_a171956837_151_65367662@N00.jpg,36.422344,-116.84299
338972365_43e184797c_158_63163416@N00.jpg,30.016192,31.205377
339209475_006c434ba6_129_65367662@N00.jpg,37.30839,-121.8022
339313032_980ff766b2_127_65367662@N00.jpg,36.157833,-115.15457
339330889_e49a4a6cb0_130_90833046@N00.jpg,44.982133,-93.152003
339337656_ac1cd0d248_127_90833046@N00.jpg,44.982133,-93.152003
339341033_08806bca61_162_90833046@N00.jpg,44.982133,-93.152003
339341215_e9469c0cb1_162_90833046@N00.jpg,44.982133,-93.152003
339342415_d63d054a25_135_65367662@N00.jpg,36.129,-112.03994
339345948_d8367fb466_129_90833046@N00.jpg,44.982133,-93.152003
339349158_4db1d1ae02_164_90833046@N00.jpg,45.127925,-93.137111
339357558_4be0580fa8_141_65367662@N00.jpg,36.129,-112.03994
339372756_fe25417821_124_65367662@N00.jpg,35.46359,-116.05033
339445735_036ccf1dc0_136_63163416@N00.jpg,30.016192,31.205377
339475362_b294375952_138_65367662@N00.jpg,37.310104,-121.87374
339479847_8d444a33ea_138_63163416@N00.jpg,31.213021,29.946069
339490370_19c934edea_149_65367662@N00.jpg,37.715874,-119.6466
339511213_52d45964c2_158_65367662@N00.jpg,36.591274,-121.91511
339587579_cb2e47bc03_165_63163416@N00.jpg,25.691502,32.634801
339656972_e7d6cef70e_146_63163416@N00.jpg,36.852153,35.347137
340336439_b5293392d2_156_59555137@N00.jpg,13.434954,103.88925
340961169_8924dbe369_154_21341800@N00.jpg,28.620692,77.192687
341001806_63aa64f9c8_152_21341800@N00.jpg,12.415118,-1.576538
341010404_a451def017_134_30571787@N00.jpg,46.467955,10.375857
342755334_4bd9ecb33c_156_90833046@N00.jpg,44.884899,-93.313064
342757465_f8a747384f_149_90833046@N00.jpg,44.885461,-93.314132
343061785_3cbb02e134_154_39595541@N00.jpg,25.076095,-77.361205
343824041_13cba6597f_161_59398218@N00.jpg,12.653068,-7.987232
343826237_57941e9a77_166_59398218@N00.jpg,12.653068,-7.987232
344778471_22fadc7c34_141_53364390@N00.jpg,38.207027,-107.518043
34489106_b6bb027a4c_23_49503208420@N01.jpg,-23.546363,-65.398178
345088316_eb58c4520f_165_23812473@N00.jpg,19.457528,-96.961898
345096189_312c967d69_148_23812473@N00.jpg,19.513521,-96.873321
345111273_895a2901e6_142_23812473@N00.jpg,25.728003,-80.26371
345113591_9839a3e329_152_23812473@N00.jpg,25.728003,-80.26371
345193913_8abc25e892_135_59398218@N00.jpg,12.653068,-7.987232
345197484_5387135658_133_59398218@N00.jpg,12.653068,-7.987232
345199822_8f751df0e5_145_59398218@N00.jpg,12.653068,-7.987232
345230156_93f79eb60b_159_56776080@N00.jpg,51.938814,-3.883752
345997958_ba807942a4_160_78225438@N00.jpg,47.377785,8.53945
346354744_93c1c3b09b_150_82981539@N00.jpg,35.68686,51.406059
346356176_9f97095a9f_125_82981539@N00.jpg,35.68686,51.406059
346848851_e2ac3b09e3_139_78225438@N00.jpg,41.403491,2.173345
346871888_d03545a716_137_97332629@N00.jpg,38.616199,-109.619092
346949135_b0b1d403a7_164_97332629@N00.jpg,36.153053,-109.526309
347024285_88f9525930_146_97332629@N00.jpg,35.326881,-112.875316
347065865_75ad1062ea_145_77235581@N00.jpg,58.417268,-6.436271
347071959_33469e3cdb_158_77235581@N00.jpg,58.420527,-6.440906
347082248_cdacd5022d_150_77235581@N00.jpg,58.269178,-6.786031
347083732_b50c07089e_144_77235581@N00.jpg,58.202872,-6.379451
347095082_65d1b5836c_148_77235581@N00.jpg,58.202872,-6.379451
347100708_81e1b0a015_148_77235581@N00.jpg,58.18627,-6.367864
347103682_ee47f3bfee_139_97332629@N00.jpg,36.101093,-115.180749
347104027_f910f82213_165_77235581@N00.jpg,58.199457,-6.384944
347106063_8a0839eb22_128_77235581@N00.jpg,58.212566,-6.388185
347106949_786cd159da_44_77235581@N00.jpg,58.202872,-6.379451
347107471_ba3adc42b9_141_77235581@N00.jpg,58.202872,-6.379451
347134461_ab027237bb_125_82981539@N00.jpg,35.68686,51.406059
347135285_c534b1d869_137_82981539@N00.jpg,35.68686,51.406059
347136001_f9e3fe6361_135_82981539@N00.jpg,35.68686,51.406059
347136171_df57214040_130_82981539@N00.jpg,35.68686,51.406059
347767503_033d078b65_126_59555137@N00.jpg,13.434954,103.88925
347895125_caddff80cb_131_93455345@N00.jpg,51.501904,-0.129089
347965385_bdc45bd7fd_140_23812473@N00.jpg,19.535358,-99.263631
347978703_5cff6b1b87_135_23812473@N00.jpg,19.535358,-99.263631
347985886_64911b5156_146_23812473@N00.jpg,19.535358,-99.263631
348145656_d75a68a9ff_154_97332629@N00.jpg,36.460087,-116.871013
348200325_c56462f293_150_97332629@N00.jpg,37.874175,-119.422073
348217623_bf026eba9d_151_97332629@N00.jpg,37.874175,-119.422073
348310302_d0203f7731_55_97332629@N00.jpg,37.778804,-122.420053
348315378_8f9a48cbc9_135_97332629@N00.jpg,37.778804,-122.420053
348358141_509391a62e_151_97332629@N00.jpg,37.778804,-122.420053
348424445_99ce2d52aa_146_85971448@N00.jpg,47.609287,-122.342419
348471300_a35546a400_160_44067110@N00.jpg,40.465313,-3.568091
348819402_93e7b4a83d_130_51162504@N00.jpg,34.036906,-118.67702
348845700_71b36e2bd3_162_36887937@N00.jpg,46.058091,7.000555
349077619_5a2bcf81fe_131_97332629@N00.jpg,37.778804,-122.420053
349098747_0d543cdd4f_153_70323761@N00.jpg,40.720148,-74.00875
349099483_d20ab7922f_136_97332629@N00.jpg,36.600817,-121.890392
349177239_5fd6f4dfff_165_97332629@N00.jpg,34.136211,-118.351593
349187019_7618ae1b96_125_51162504@N00.jpg,34.595981,-120.140819
349187181_4276f70c6c_153_51162504@N00.jpg,34.595981,-120.140819
349329351_1740d6876d_166_97332629@N00.jpg,33.988206,-118.47536
349348047_5925bfb832_151_51162504@N00.jpg,36.372662,-121.903138
349379377_0d39acc271_139_51162504@N00.jpg,35.372814,-120.862827
349388044_f3b4ec17fc_145_97332629@N00.jpg,33.803774,-117.920594
349388449_84a9d2f8b5_128_51162504@N00.jpg,35.372814,-120.862827
349413978_576523fec7_151_97324495@N00.jpg,52.370778,4.898185
349414528_8ed48e248f_161_97332629@N00.jpg,33.803774,-117.920594
349418618_7043cdcaab_140_97324495@N00.jpg,52.370778,4.898185
349421087_641b26de2f_134_97324495@N00.jpg,52.370778,4.898185
349445487_7716d67489_128_97332629@N00.jpg,33.803774,-117.920594
349445497_ce22d1acd9_128_97332629@N00.jpg,33.803774,-117.920594
349445500_6927323be0_160_97332629@N00.jpg,33.803774,-117.920594
349459030_5fb6ba67cc_137_97332629@N00.jpg,33.803774,-117.920594
349461403_6756b23744_129_82981539@N00.jpg,29.610028,52.534217
349601127_76086026e4_161_97332629@N00.jpg,32.685511,-114.625511
349908832_ab866096b1_135_44067110@N00.jpg,40.409475,-3.705752
350562918_307456dab6_131_41894169878@N01.jpg,39.610978,-104.811029
350614755_a4466bd674_163_97332629@N00.jpg,32.685511,-114.625511
350650388_e5f7983265_149_51162504@N00.jpg,36.555343,-121.923201
350676468_5055e50f16_152_51162504@N00.jpg,36.959391,-122.018365
350676593_d32a66985b_163_51162504@N00.jpg,36.959391,-122.018365
350677023_e48c1fd4b0_154_51162504@N00.jpg,36.959391,-122.018365
350685500_322365b21a_145_97332629@N00.jpg,33.492994,-111.923196
350691632_fbecef0860_148_51162504@N00.jpg,37.806571,-122.440288
350709146_68c87e6784_158_97332629@N00.jpg,40.702187,-74.01457
350752818_0726a9f845_143_51162504@N00.jpg,37.805367,-122.456424
350754522_ab827b3e19_166_51162504@N00.jpg,37.805367,-122.456424
350755394_993aec6f8d_156_51162504@N00.jpg,37.807359,-122.46947
350802150_42a9869fd6_124_91062007@N00.jpg,36.857583,-75.976928
35212492_08b78db8e6_33_63163416@N00.jpg,26.210278,50.579767
35212493_ee924191ef_26_63163416@N00.jpg,26.210278,50.579767
352380518_202b75e610_152_85971448@N00.jpg,35.985368,-111.960811
353494958_4a7e189527_132_16836474@N00.jpg,4.644867,-75.570487
35352930_f691e0f1e2_30_49503208420@N01.jpg,41.371977,2.177782
35356357_91e38ed1a0_22_42485416@N00.jpg,57.629228,-6.333618
35357914_00d3f6dea5_28_42485416@N00.jpg,55.959194,-3.216247
356103045_cd2d647b58_140_64855637@N00.jpg,36.618184,-121.901893
356532015_cb096e7877_160_40084555@N00.jpg,38.724358,-123.462982
356783671_5fddafe1da_162_82981539@N00.jpg,29.76691,52.838401
356872603_fc07a113a8_133_99437479@N00.jpg,22.275118,114.165973
356973252_d7272bf5c8_156_77235581@N00.jpg,58.202872,-6.379451
356976135_56963fa6ca_155_77235581@N00.jpg,58.202872,-6.379451
356978165_0d19c2efe7_139_77235581@N00.jpg,58.202872,-6.379451
356988501_85bd1470bb_139_77235581@N00.jpg,58.202872,-6.379451
356991880_907a95a8af_148_77235581@N00.jpg,58.202872,-6.379451
356997367_51e59b12bf_127_77235581@N00.jpg,58.207914,-6.389622
357002597_39f66b9179_144_77235581@N00.jpg,58.209892,-6.396188
357006410_56c2255710_146_77235581@N00.jpg,58.211209,-6.388421
357006445_59e324334e_147_77235581@N00.jpg,58.202872,-6.379451
357007889_8ca0c33de8_164_77235581@N00.jpg,58.202872,-6.379451
357017194_3b8461275c_129_77235581@N00.jpg,58.189098,-6.376533
357019041_c9d985b9eb_134_77235581@N00.jpg,58.160334,-6.531543
357019239_3aa477b691_146_77235581@N00.jpg,58.165405,-6.551456
357019994_8888cfc0d6_162_77235581@N00.jpg,58.179347,-6.548709
357552352_8c2b86b617_141_25159586@N00.jpg,36.038682,139.38105
357717829_4199f06c73_141_65367662@N00.jpg,19.416897,-155.27304
357924605_e33e305025_137_65367662@N00.jpg,19.639597,-155.99265
358495984_cd62fe9a72_141_65367662@N00.jpg,19.639597,-155.99265
358585774_25ffe85e36_123_70323761@N00.jpg,40.705603,-74.013304
358738142_5455a8226d_149_90833046@N00.jpg,44.461758,-93.183803
358741568_7b56f43731_136_90833046@N00.jpg,44.459354,-93.18022
358747922_e8824d062b_146_44067110@N00.jpg,51.491525,-0.219886
358935354_417e509592_157_96388182@N00.jpg,42.327141,-83.049945
359007956_654fac93c8_162_96388182@N00.jpg,42.327141,-83.049945
35934688_e7cd39c66f_21_49503208420@N01.jpg,48.11511,-1.67138
35934775_c67025366d_30_49503208420@N01.jpg,48.11511,-1.67138
35945303_522af26ce5_22_63163416@N00.jpg,26.210278,50.579767
35954677_c4bc439d83_25_63163416@N00.jpg,26.210278,50.579767
359563658_08b8c21ac1_148_77235581@N00.jpg,58.202872,-6.379451
359563951_8fd7ead826_136_77235581@N00.jpg,58.202872,-6.379451
359583512_c889dcbcf3_142_77235581@N00.jpg,58.204149,-6.3628
359590913_7168b08ae4_162_36887937@N00.jpg,17.383288,78.401763
359595243_d46fccbcfe_131_36887937@N00.jpg,17.382602,78.401597
359600891_46bcff714f_155_77235581@N00.jpg,58.501049,-6.272592
359614024_ed5b165184_166_77235581@N00.jpg,58.241518,-6.881046
359619247_8adf54d8e1_158_77235581@N00.jpg,58.257643,-6.881518
359621178_13b75ad380_155_77235581@N00.jpg,58.257643,-6.881518
359623700_9a1c34d19c_130_77235581@N00.jpg,58.257643,-6.881518
359625146_9eed347631_145_77235581@N00.jpg,58.257643,-6.881518
359625368_f7be959328_128_77235581@N00.jpg,58.257597,-6.872291
359629226_3e0aa4e98b_132_77235581@N00.jpg,58.238446,-6.777276
359630638_157a9609b6_133_77235581@N00.jpg,58.26911,-6.792726
359638674_a2de066771_138_77235581@N00.jpg,58.124183,-6.834011
359671200_a86f8284b9_146_77235581@N00.jpg,58.208508,-6.38797
359686034_43ad44ab7e_161_77235581@N00.jpg,58.207914,-6.389622
359701140_96350336bd_152_77235581@N00.jpg,58.250056,-6.342372
359701974_7c3bf3c78a_127_77235581@N00.jpg,58.250056,-6.342372
359706643_a7f9a7e778_153_77235581@N00.jpg,58.250056,-6.342372
359731378_6bcc979eb7_155_77235581@N00.jpg,58.202872,-6.379451
359731656_0817bd32ab_152_77235581@N00.jpg,58.202872,-6.379451
359762301_84ea6179cb_153_77235581@N00.jpg,58.398608,-6.467041
359767202_d79a59da10_134_77235581@N00.jpg,58.398608,-6.467041
359785224_0603561ab5_163_77235581@N00.jpg,58.202872,-6.379451
359862438_7842039e07_129_36887937@N00.jpg,17.452736,78.377819
359880759_e6d8e80db9_159_36887937@N00.jpg,17.361613,78.474661
359883507_902414637b_159_36887937@N00.jpg,17.360711,78.47445
360127434_54f510067f_166_16836474@N00.jpg,4.648759,-75.577182
360492757_61088247d6_161_87409164@N00.jpg,12.478649,106.024847
360494347_c28850b60c_70_87409164@N00.jpg,13.093356,103.831787
361277312_33759571f4_149_15376845@N00.jpg,41.313511,-72.927353
361307230_15fcbb1bb8_125_41894169878@N01.jpg,33.441321,-118.492891
361308347_60a89cfc87_131_41894169878@N01.jpg,33.441321,-118.492891
361326822_6f0664ed6e_160_41894169878@N01.jpg,33.441594,-118.497762
361389143_8dcae9bc00_150_40829484@N00.jpg,49.608624,6.126422
362741520_66bb4e9318_124_73091266@N00.jpg,-24.689525,25.863876
